eventId,sourceSymbol,eventDate,mappedCik,mappingConfidence,companyName,datasetOrigin,actorFamily,stage2SealRole,trainingEligible,windowStart,windowEnd,edgarLogAvailable
QUIET_PLACEBO_ORIO_20230327,ORIO,2023-03-27,1602842,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-03-17,2023-04-01,1
QUIET_PLACEBO_ORLY_20220224,ORLY,2022-02-24,898173,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-02-14,2022-03-01,1
QUIET_PLACEBO_ORRF_20220603,ORRF,2022-06-03,826154,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-05-24,2022-06-08,1
QUIET_PLACEBO_OTLY_20240715,OTLY,2024-07-15,1843586,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-07-05,2024-07-20,1
QUIET_PLACEBO_OXLCG_20250904,OXLCG,2025-09-04,1495222,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-08-25,2025-09-09,0
QUIET_PLACEBO_PAMT_20220223,PAMT,2022-02-23,798287,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-02-13,2022-02-28,1
QUIET_PLACEBO_PAYS_20230629,PAYS,2023-06-29,1496443,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-06-19,2023-07-04,1
QUIET_PLACEBO_PAYX_20211111,PAYX,2021-11-11,723531,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-11-01,2021-11-16,1
QUIET_PLACEBO_PBK_20241017,PBK,2024-10-17,2011053,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-10-07,2024-10-22,1
QUIET_PLACEBO_PBM_20250220,PBM,2025-02-20,1985062,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-02-10,2025-02-25,1
QUIET_PLACEBO_PCLA_20251030,PCLA,2025-10-30,2018462,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-10-20,2025-11-04,0
QUIET_PLACEBO_PCSA_20220404,PCSA,2022-04-04,1533743,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-03-25,2022-04-09,1
QUIET_PLACEBO_PDC_20250219,PDC,2025-02-19,1944399,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-02-09,2025-02-24,1
QUIET_PLACEBO_PDSB_20230705,PDSB,2023-07-05,1472091,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-06-25,2023-07-10,1
QUIET_PLACEBO_PEPG_20230321,PEPG,2023-03-21,1835597,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-03-11,2023-03-26,1
QUIET_PLACEBO_PESI_20211122,PESI,2021-11-22,891532,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-11-12,2021-11-27,1
QUIET_PLACEBO_PFX_20210826,PFX,2021-08-26,1490349,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-08-16,2021-08-31,1
QUIET_PLACEBO_PGY_20240924,PGY,2024-09-24,1883085,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-09-14,2024-09-29,1
QUIET_PLACEBO_PKBK_20220630,PKBK,2022-06-30,1315399,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-06-20,2022-07-05,1
QUIET_PLACEBO_PLRX_20230714,PLRX,2023-07-14,1746473,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-07-04,2023-07-19,1
QUIET_PLACEBO_PLRZ_20251002,PLRZ,2025-10-02,1893645,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-09-22,2025-10-07,0
QUIET_PLACEBO_PLSE_20201130,PLSE,2020-11-30,1625101,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-11-20,2020-12-05,1
QUIET_PLACEBO_PLTR_20231129,PLTR,2023-11-29,1321655,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-11-19,2023-12-04,1
QUIET_PLACEBO_PLUG_20190522,PLUG,2019-05-22,1093691,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2019-05-12,2019-05-27,0
QUIET_PLACEBO_PLUR_20190617,PLUR,2019-06-17,1158780,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2019-06-07,2019-06-22,0
QUIET_PLACEBO_PMEC_20250529,PMEC,2025-05-29,1891944,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-05-19,2025-06-03,1
QUIET_PLACEBO_PODC_20250415,PODC,2025-04-15,1940177,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-04-05,2025-04-20,1
QUIET_PLACEBO_PODD_20220708,PODD,2022-07-08,1145197,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-06-28,2022-07-13,1
QUIET_PLACEBO_POWWP_20230707,POWWP,2023-07-07,1015383,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-06-27,2023-07-12,1
QUIET_PLACEBO_PPBT_20210414,PPBT,2021-04-14,1614744,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-04-04,2021-04-19,1
QUIET_PLACEBO_PROF_20220107,PROF,2022-01-07,1628808,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-12-28,2022-01-12,1
QUIET_PLACEBO_PRPO_20221208,PRPO,2022-12-08,1043961,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-11-28,2022-12-13,1
QUIET_PLACEBO_PRSO_20200214,PRSO,2020-02-14,890394,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-02-04,2020-02-19,0
QUIET_PLACEBO_PSMT_20220204,PSMT,2022-02-04,1041803,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-01-25,2022-02-09,1
QUIET_PLACEBO_PTON_20221122,PTON,2022-11-22,1639825,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-11-12,2022-11-27,1
QUIET_PLACEBO_PUBM_20240405,PUBM,2024-04-05,1422930,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-03-26,2024-04-10,1
QUIET_PLACEBO_PYPL_20210818,PYPL,2021-08-18,1633917,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-08-08,2021-08-23,1
QUIET_PLACEBO_PYXS_20231121,PYXS,2023-11-21,1782223,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-11-11,2023-11-26,1
QUIET_PLACEBO_QCLS_20211101,QCLS,2021-11-01,1321834,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-10-22,2021-11-06,1
QUIET_PLACEBO_QCOM_20211029,QCOM,2021-10-29,804328,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-10-19,2021-11-03,1
QUIET_PLACEBO_QNME_20250610,QNME,2025-06-10,,UNRESOLVED,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-05-31,2025-06-15,1
QUIET_PLACEBO_QNST_20211203,QNST,2021-12-03,1117297,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-11-23,2021-12-08,1
QUIET_PLACEBO_QRHC_20230112,QRHC,2023-01-12,1442236,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-01-02,2023-01-17,1
QUIET_PLACEBO_QSI_20210603,QSI,2021-06-03,1816431,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-05-24,2021-06-08,1
QUIET_PLACEBO_QTEX_20231122,QTEX,2023-11-22,1837493,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-11-12,2023-11-27,1
QUIET_PLACEBO_QTTB_20201130,QTTB,2020-11-30,1661998,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-11-20,2020-12-05,1
QUIET_PLACEBO_QUBT_20240529,QUBT,2024-05-29,1758009,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-05-19,2024-06-03,1
QUIET_PLACEBO_QUCY_20230508,QUCY,2023-05-08,1874252,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-04-28,2023-05-13,1
QUIET_PLACEBO_QURE_20210716,QURE,2021-07-16,1590560,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-07-06,2021-07-21,1
QUIET_PLACEBO_RANI_20240208,RANI,2024-02-08,1856725,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-01-29,2024-02-13,1
QUIET_PLACEBO_RAPT_20230328,RAPT,2023-03-28,1673772,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-03-18,2023-04-02,1
QUIET_PLACEBO_RAVE_20230411,RAVE,2023-04-11,718332,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-04-01,2023-04-16,1
QUIET_PLACEBO_RBRK_20250429,RBRK,2025-04-29,1943896,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-04-19,2025-05-04,1
QUIET_PLACEBO_RCEL_20211025,RCEL,2021-10-25,1762303,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-10-15,2021-10-30,1
QUIET_PLACEBO_RCI_20211129,RCI,2021-11-29,733099,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-11-19,2021-12-04,1
QUIET_PLACEBO_RCKT_20230303,RCKT,2023-03-03,1281895,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-02-21,2023-03-08,1
QUIET_PLACEBO_RCON_20200213,RCON,2020-02-13,1442620,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-02-03,2020-02-18,0
QUIET_PLACEBO_RCUS_20230308,RCUS,2023-03-08,1724521,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-02-26,2023-03-13,1
QUIET_PLACEBO_RDIB_20230110,RDIB,2023-01-10,716634,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-12-31,2023-01-15,1
QUIET_PLACEBO_RDY_20220516,RDY,2022-05-16,1135951,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-05-06,2022-05-21,1
QUIET_PLACEBO_REGCO_20241224,REGCO,2024-12-24,910606,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-12-14,2024-12-29,1
QUIET_PLACEBO_RELL_20220503,RELL,2022-05-03,355948,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-04-23,2022-05-08,1
QUIET_PLACEBO_REXR_20211122,REXR,2021-11-22,1571283,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-11-12,2021-11-27,1
QUIET_PLACEBO_RFIL_20211105,RFIL,2021-11-05,740664,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-10-26,2021-11-10,1
QUIET_PLACEBO_RFL_20230428,RFL,2023-04-28,1713863,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-04-18,2023-05-03,1
QUIET_PLACEBO_RFMZ_20230919,RFMZ,2023-09-19,1817159,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-09-09,2023-09-24,1
QUIET_PLACEBO_RF_20211230,RF,2021-12-30,1281761,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-12-20,2022-01-04,1
QUIET_PLACEBO_RGCO_20211213,RGCO,2021-12-13,1069533,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-12-03,2021-12-18,1
QUIET_PLACEBO_RGC_20230426,RGC,2023-04-26,1829667,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-04-16,2023-05-01,1
QUIET_PLACEBO_RGEF_20250807,RGEF,2025-08-07,,UNRESOLVED,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-07-28,2025-08-12,0
QUIET_PLACEBO_RILYL_20220427,RILYL,2022-04-27,1464790,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-04-17,2022-05-02,1
QUIET_PLACEBO_RILY_20200414,RILY,2020-04-14,1464790,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-04-04,2020-04-19,0
QUIET_PLACEBO_RIME_20240206,RIME,2024-02-06,923601,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-01-27,2024-02-11,1
QUIET_PLACEBO_RKDA_20220810,RKDA,2022-08-10,1469443,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-07-31,2022-08-15,1
QUIET_PLACEBO_RKT_20230605,RKT,2023-06-05,1805284,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-05-26,2023-06-10,1
QUIET_PLACEBO_RLMD_20210301,RLMD,2021-03-01,1553643,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-02-19,2021-03-06,1
QUIET_PLACEBO_RMCF_20200306,RMCF,2020-03-06,1616262,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-02-25,2020-03-11,0
QUIET_PLACEBO_RMMZ_20240530,RMMZ,2024-05-30,1870833,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-05-20,2024-06-04,1
QUIET_PLACEBO_RMR_20220810,RMR,2022-08-10,1644378,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-07-31,2022-08-15,1
QUIET_PLACEBO_RMSG_20250613,RMSG,2025-06-13,1983324,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-06-03,2025-06-18,1
QUIET_PLACEBO_RNAZ_20220708,RNAZ,2022-07-08,1829635,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-06-28,2022-07-13,1
QUIET_PLACEBO_RNP_20211014,RNP,2021-10-14,1224450,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-10-04,2021-10-19,1
QUIET_PLACEBO_RNR_20211129,RNR,2021-11-29,913144,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-11-19,2021-12-04,1
QUIET_PLACEBO_ROCK_20211117,ROCK,2021-11-17,912562,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-11-07,2021-11-22,1
QUIET_PLACEBO_ROIV_20240916,ROIV,2024-09-16,1635088,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-09-06,2024-09-21,1
QUIET_PLACEBO_ROST_20220317,ROST,2022-03-17,745732,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-03-07,2022-03-22,1
QUIET_PLACEBO_RRBI_20221202,RRBI,2022-12-02,1071236,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-11-22,2022-12-07,1
QUIET_PLACEBO_RTB_20240403,RTB,2024-04-03,1419275,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-03-24,2024-04-08,1
QUIET_PLACEBO_RUM_20230719,RUM,2023-07-19,1830081,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-07-09,2023-07-24,1
QUIET_PLACEBO_RUSHA_20220405,RUSHA,2022-04-05,1012019,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-03-26,2022-04-10,1
QUIET_PLACEBO_RWLC_20240617,RWLC,2024-06-17,,UNRESOLVED,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-06-07,2024-06-22,1
QUIET_PLACEBO_RXO_20240404,RXO,2024-04-04,1929561,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-03-25,2024-04-09,1
QUIET_PLACEBO_RXST_20240705,RXST,2024-07-05,1111485,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-06-25,2024-07-10,1
QUIET_PLACEBO_RYAM_20220831,RYAM,2022-08-31,1597672,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-08-21,2022-09-05,1
QUIET_PLACEBO_SAIH_20240827,SAIH,2024-08-27,1847075,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-08-17,2024-09-01,1
QUIET_PLACEBO_SAN_20220120,SAN,2022-01-20,891478,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-01-10,2022-01-25,1
QUIET_PLACEBO_SAPH_20250825,SAPH,2025-08-25,,UNRESOLVED,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-08-15,2025-08-30,0
QUIET_PLACEBO_SAP_20211221,SAP,2021-12-21,1000184,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-12-11,2021-12-26,1
QUIET_PLACEBO_SBAR_20251022,SBAR,2025-10-22,,UNRESOLVED,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-10-12,2025-10-27,0
QUIET_PLACEBO_SCHW_20220428,SCHW,2022-04-28,316709,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-04-18,2022-05-03,1
QUIET_PLACEBO_SCLX_20220225,SCLX,2022-02-25,1820190,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-02-15,2022-03-02,1
QUIET_PLACEBO_SCL_20211028,SCL,2021-10-28,94049,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-10-18,2021-11-02,1
QUIET_PLACEBO_SCYX_20211012,SCYX,2021-10-12,1178253,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-10-02,2021-10-17,1
QUIET_PLACEBO_SDHC_20250214,SDHC,2025-02-14,1982518,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-02-04,2025-02-19,1
QUIET_PLACEBO_SELXF_20241205,SELXF,2024-12-05,1990950,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-11-25,2024-12-10,1
QUIET_PLACEBO_SENEB_20231206,SENEB,2023-12-06,88948,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-11-26,2023-12-11,1
QUIET_PLACEBO_SEPU_20251022,SEPU,2025-10-22,,UNRESOLVED,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-10-12,2025-10-27,0
QUIET_PLACEBO_SES_20210922,SES,2021-09-22,1819142,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-09-12,2021-09-27,1
QUIET_PLACEBO_SFGV_20250131,SFGV,2025-01-31,,UNRESOLVED,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-01-21,2025-02-05,1
QUIET_PLACEBO_SFHG_20250626,SFHG,2025-06-26,1926792,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-06-16,2025-07-01,1
QUIET_PLACEBO_SFIX_20201103,SFIX,2020-11-03,1576942,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-10-24,2020-11-08,1
QUIET_PLACEBO_SFST_20220131,SFST,2022-01-31,1090009,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-01-21,2022-02-05,1
QUIET_PLACEBO_SGHT_20240917,SGHT,2024-09-17,1531177,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-09-07,2024-09-22,1
QUIET_PLACEBO_SGLY_20190411,SGLY,2019-04-11,1422892,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2019-04-01,2019-04-16,0
QUIET_PLACEBO_SHAK_20211115,SHAK,2021-11-15,1620533,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-11-05,2021-11-20,1
QUIET_PLACEBO_SHBI_20220728,SHBI,2022-07-28,1035092,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-07-18,2022-08-02,1
QUIET_PLACEBO_SHFS_20220525,SHFS,2022-05-25,1854963,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-05-15,2022-05-30,1
QUIET_PLACEBO_SHOP_20211012,SHOP,2021-10-12,1594805,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-10-02,2021-10-17,1
QUIET_PLACEBO_SIG_20230509,SIG,2023-05-09,832988,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-04-29,2023-05-14,1
QUIET_PLACEBO_SILC_20210519,SILC,2021-05-19,916793,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-05-09,2021-05-24,1
QUIET_PLACEBO_SITE_20220207,SITE,2022-02-07,1650729,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-01-28,2022-02-12,1
QUIET_PLACEBO_SKIN_20220815,SKIN,2022-08-15,1818093,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-08-05,2022-08-20,1
QUIET_PLACEBO_SKYA_20240305,SKYA,2024-03-05,1737995,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-02-24,2024-03-10,1
QUIET_PLACEBO_SKYE_20241122,SKYE,2024-11-22,1516551,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-11-12,2024-11-27,1
QUIET_PLACEBO_SKYH_20241009,SKYH,2024-10-09,1823587,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-09-29,2024-10-14,1
QUIET_PLACEBO_SLE_20210922,SLE,2021-09-22,1621672,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-09-12,2021-09-27,1
QUIET_PLACEBO_SLGL_20210702,SLGL,2021-07-02,1684693,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-06-22,2021-07-07,1
QUIET_PLACEBO_SLGN_20211022,SLGN,2021-10-22,849869,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-10-12,2021-10-27,1
QUIET_PLACEBO_SLMT_20250414,SLMT,2025-04-14,1939965,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-04-04,2025-04-19,1
QUIET_PLACEBO_SLNG_20240507,SLNG,2024-05-07,1043186,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-04-27,2024-05-12,1
QUIET_PLACEBO_SLNZ_20250626,SLNZ,2025-06-26,,UNRESOLVED,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-06-16,2025-07-01,1
QUIET_PLACEBO_SLP_20220214,SLP,2022-02-14,1023459,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-02-04,2022-02-19,1
QUIET_PLACEBO_SLXN_20251014,SLXN,2025-10-14,2022416,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-10-04,2025-10-19,0
QUIET_PLACEBO_SMAX_20250513,SMAX,2025-05-13,,UNRESOLVED,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-05-03,2025-05-18,1
QUIET_PLACEBO_SMRT_20240125,SMRT,2024-01-25,1837014,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-01-15,2024-01-30,1
QUIET_PLACEBO_SMR_20220111,SMR,2022-01-11,1822966,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-01-01,2022-01-16,1
QUIET_PLACEBO_SMTC_20210405,SMTC,2021-04-05,88941,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-03-26,2021-04-10,1
